TIME,STATIC,TEK,STAU,TSTATIC,TEK,TSTAU
1676849200.81536,980.9151192469778,980.5090209341064,-0.038910505836575876,33.53745117664337,33.767087106704714,35.15625
1676849200.964085,980.8957861083571,980.5439568375738,-0.047302967879758906,33.53908648014069,33.77019321203232,35.15625
1676849201.112492,980.9676628174234,980.5533667817604,-0.05722133211261158,33.53956344366074,33.76922686815262,35.15625
1676849201.261983,980.9659027274034,980.5566034815434,-0.05188067444876783,33.54297032594681,33.76881272077561,35.15625
1676849201.411397,980.9602462359971,980.5264454998812,-0.053406576638437474,33.540312957763675,33.76964101552963,35.15625
1676849201.560934,980.9710795898366,980.5202511064176,-0.05035477225909819,33.53854137897491,33.769571990966796,35.15625
1676849201.71703,980.9139989471794,980.5178353067686,-0.04577706569008926,33.53738303899765,33.77136662960052,35.15625
1676849201.864683,980.9640708842857,980.5515444544778,-0.055695429922941936,33.53738303899765,33.77026223659515,35.15625
1676849202.012094,980.966533197216,980.5025756330459,-0.053406576638437474,33.53969971895218,33.768743696212766,35.15625
1676849202.159469,980.9671534260465,980.5647985075527,-0.061799038681620504,33.54017668247223,33.76853662252426,35.15625
1676849202.307922,981.0003558369752,980.5275385028851,-0.05416952773327229,33.54058550834656,33.76991711378098,35.15625
1676849202.456277,980.968773820374,980.54379263237,-0.04882887006942855,33.539835994243624,33.76991711378098,35.15625
1676849202.604709,980.9918282676045,980.5461217048744,-0.053406576638437474,33.54106247186661,33.770124187469484,35.15625
1676849202.753922,980.99525431057,980.5063330794458,-0.047302967879758906,33.539835994243624,33.76998613834381,35.15625
1676849202.9026,980.9492284665882,980.5329471478358,-0.04577706569008926,33.53908648014069,33.76964101552963,35.15625
1676849203.051035,980.9412744719724,980.5229508041442,-0.04425116350041962,33.54106247186661,33.77157370328903,35.15625
1676849203.199532,980.9757360013647,980.5351613539617,-0.05188067444876783,33.54201639890671,33.77102150678635,35.15625
1676849203.347821,981.0006241278109,980.5403987574604,-0.053406576638437474,33.54174384832382,33.77026223659515,35.15625
